,transaction_id,timestamp,merchant_category,merchant_type,amount,currency,country,city,city_size,card_type,card_present,device,channel,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,num_transac_last_hour,total_amount_last_hour,unique_merchants_last_hour,unique_countries_last_hour,max_single_amount_last_hour,is_fraud
2221,TX_f992ff6f,2024-10-24 22:19:28.834364+00:00,Travel,transport,77753.4,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,1,True,22,False,150.0,7387721.648097416,74.0,11.0,2973944.6702682,True
2222,TX_fbef751f,2024-10-02 22:17:58.313180+00:00,Education,supplies,137697.79,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,0,False,22,False,1372.0,191477140.75357342,105.0,12.0,2736407.2981047216,False
2223,TX_1cb9738c,2024-10-02 18:24:33.687281+00:00,Restaurant,fast_food,209.73,CAD,Canada,Unknown City,medium,Platinum Credit,False,Firefox,web,1,False,18,False,827.0,24028623.647857334,105.0,12.0,2541276.0169556867,False
2224,TX_6f9748bd,2024-10-21 18:35:45.917048+00:00,Healthcare,pharmacy,490.68,USD,USA,Los Angeles,large,Premium Debit,False,Firefox,web,0,False,18,False,232.0,7509613.238997064,90.0,12.0,1179854.612886083,False
2225,TX_b7f4f9f5,2024-10-07 08:40:25.886148+00:00,Grocery,online,12499.29,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,0,False,8,False,518.0,18647051.856629148,104.0,11.0,1200560.8880320108,False
2226,TX_f2ba3a75,2024-10-02 11:45:21.225518+00:00,Grocery,online,490.67,SGD,Singapore,Unknown City,medium,Gold Credit,False,iOS App,mobile,0,False,11,False,837.0,35289038.58777787,105.0,12.0,3968506.677828735,False
2227,TX_1778110f,2024-09-30 02:28:11.109131+00:00,Travel,booking,43.48,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,1,True,2,False,731.0,28347182.89388188,104.0,12.0,5535393.197842354,True
2228,TX_b120d816,2024-10-02 04:01:28.537559+00:00,Grocery,physical,21.39,BRL,Brazil,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,1,False,4,False,402.0,7792220.474804261,103.0,12.0,1596842.5696536442,True
2229,TX_7dae3103,2024-10-29 03:39:02.314078+00:00,Education,online,438440.48,NGN,Nigeria,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,1,False,3,False,7.0,496259.770734848,7.0,4.0,438440.4784406475,True
2230,TX_e2939b43,2024-10-20 02:46:51.215327+00:00,Travel,booking,24.3,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,1,True,2,True,416.0,20785325.79205786,102.0,12.0,2611377.003559707,True
2231,TX_9f07bb60,2024-10-21 08:59:11.092655+00:00,Gas,major,413.36,EUR,Germany,Unknown City,medium,Basic Credit,False,Firefox,web,0,False,8,False,323.0,15567666.043810705,94.0,12.0,3322835.429984243,False
2232,TX_9dab2000,2024-10-15 22:41:20.018650+00:00,Healthcare,medical,57083.86,RUB,Russia,Unknown City,medium,Platinum Credit,False,Edge,web,0,False,22,False,280.0,21082996.444632266,86.0,12.0,2045487.1751203726,False
2233,TX_921b5669,2024-10-23 01:30:32.141370+00:00,Grocery,online,199.18,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Firefox,web,1,False,1,False,174.0,2747385.723510282,79.0,10.0,844697.3407866632,True
2234,TX_e95b8220,2024-10-29 12:33:57.912956+00:00,Grocery,online,103314.3,RUB,Russia,Unknown City,medium,Basic Debit,False,Firefox,web,1,False,12,False,23.0,359355.93480373174,21.0,6.0,184534.61927685875,True
2235,TX_5e266242,2024-10-18 02:34:14.325002+00:00,Gas,major,417962.89,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Android App,mobile,1,False,2,False,418.0,8550537.501053197,102.0,12.0,1440139.5238399967,True
2236,TX_5bc4b0ba,2024-10-16 04:29:36.142087+00:00,Gas,major,179417.69,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,0,False,4,False,419.0,34263534.09551475,97.0,12.0,2315116.039337935,True
2237,TX_cc262598,2024-09-30 01:02:22.084857+00:00,Grocery,online,221.06,RUB,Russia,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,0,False,1,False,570.0,46314386.92652517,104.0,12.0,2874323.539751261,True
2238,TX_7e98ddce,2024-09-30 18:54:19.300514+00:00,Grocery,online,703964.41,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,1,False,18,False,72.0,2011979.1661354518,50.0,11.0,858070.9797345968,True
2239,TX_339838cc,2024-10-02 03:08:37.847625+00:00,Education,supplies,483054.62,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,1,False,3,False,717.0,46225930.20845309,105.0,12.0,5613629.405252383,True
2240,TX_a0c16ecb,2024-10-03 07:16:18.805977+00:00,Gas,local,12006.15,MXN,Mexico,Unknown City,medium,Premium Debit,True,NFC Payment,pos,1,False,7,False,965.0,38772265.0520092,105.0,12.0,4628682.824279102,True
2241,TX_13796b08,2024-10-23 09:20:43.154966+00:00,Healthcare,medical,36742.18,MXN,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,1,False,9,False,253.0,5264864.968343471,92.0,12.0,703235.1003068512,True
2242,TX_976c23dd,2024-10-11 14:58:24.159688+00:00,Entertainment,events,261.33,SGD,Singapore,Unknown City,medium,Basic Debit,False,Firefox,web,0,True,14,False,1079.0,29582884.064922284,105.0,12.0,2031112.1248866813,False
2243,TX_598da2e2,2024-10-21 02:50:23.739799+00:00,Grocery,physical,3827.99,BRL,Brazil,Unknown City,medium,Basic Credit,True,NFC Payment,pos,1,False,2,False,31.0,135849.52979833362,28.0,7.0,38547.54941028846,True
2244,TX_f2e53846,2024-10-09 07:33:30.597484+00:00,Gas,local,9520.83,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,1,False,7,False,722.0,33168609.39740472,103.0,12.0,1382297.6917164577,False
2245,TX_71f351c2,2024-10-24 13:04:39.672863+00:00,Travel,transport,11024.92,JPY,Japan,Unknown City,medium,Basic Debit,False,iOS App,mobile,0,True,13,False,120.0,9163302.299990283,67.0,10.0,1738220.9597265138,False
2246,TX_83a5d8c0,2024-10-12 00:59:11.566514+00:00,Education,supplies,113899.1,RUB,Russia,Unknown City,medium,Gold Credit,False,Android App,mobile,1,False,0,True,255.0,8838083.605872503,90.0,12.0,2368414.8033825695,True
2247,TX_feea8acb,2024-10-16 08:17:02.439443+00:00,Entertainment,events,5925.78,BRL,Brazil,Unknown City,medium,Basic Credit,True,NFC Payment,pos,1,True,8,False,311.0,14968942.459232267,98.0,12.0,1565790.816305378,True
2248,TX_7c64dd06,2024-10-05 20:59:13.356277+00:00,Healthcare,medical,299.83,GBP,UK,Unknown City,medium,Basic Credit,False,Edge,web,1,False,20,True,799.0,31853414.622712605,105.0,12.0,3851516.7608367726,False
2249,TX_758e7a1c,2024-10-30 12:28:58.684543+00:00,Education,supplies,514.16,CAD,Canada,Unknown City,medium,Premium Debit,False,Android App,mobile,0,False,12,False,27.0,2065425.8274907698,23.0,7.0,1783313.947733578,False
2250,TX_6cd637bb,2024-10-03 19:25:13.665910+00:00,Retail,online,98.78,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,1,False,19,False,804.0,45539909.81235321,105.0,12.0,4560219.784554629,True
2251,TX_0259acf4,2024-10-01 06:44:58.934062+00:00,Healthcare,medical,50349.76,RUB,Russia,Unknown City,medium,Premium Debit,True,Chip Reader,pos,1,False,6,False,1387.0,32491179.057488583,105.0,12.0,3816997.839622495,True
2252,TX_bf3cf054,2024-10-18 19:06:42.359880+00:00,Entertainment,events,614.69,CAD,Canada,Unknown City,medium,Basic Credit,False,iOS App,mobile,0,True,19,False,42.0,132950.83737054846,34.0,8.0,66338.14018020802,False
2253,TX_24543b49,2024-10-07 20:34:41.786695+00:00,Entertainment,events,18.73,BRL,Brazil,Unknown City,medium,Premium Debit,False,iOS App,mobile,1,True,20,False,823.0,36718495.84845103,105.0,12.0,5394840.753283763,True
2254,TX_18dd5eef,2024-10-27 20:35:28.972459+00:00,Restaurant,casual,20966.24,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Chrome,web,0,False,20,True,10.0,149799.8900650705,10.0,3.0,23674.946772817537,False
2255,TX_12fe6c0a,2024-10-05 00:43:43.523456+00:00,Retail,physical,189.79,JPY,Japan,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,1,False,0,True,997.0,33290430.98795043,105.0,12.0,3836380.4303359673,True
2256,TX_78bbf470,2024-10-28 01:55:39.714188+00:00,Grocery,online,41166.31,RUB,Russia,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,1,False,1,False,53.0,485957.3693369016,35.0,9.0,122937.0366384862,True
2257,TX_bf28d870,2024-10-18 21:52:20.311246+00:00,Grocery,online,1397.08,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Edge,web,1,False,21,False,316.0,8111971.853390123,94.0,12.0,1754510.5233077356,False
2258,TX_2fe2b140,2024-10-15 20:14:03.669137+00:00,Retail,physical,118742.72,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,1,False,20,False,359.0,35363673.90504644,96.0,12.0,1030426.2751474202,False
2259,TX_c270de35,2024-10-19 22:25:44.279322+00:00,Education,supplies,447.76,EUR,France,Unknown City,medium,Gold Credit,False,Safari,web,0,False,22,True,19.0,193406.72630750798,17.0,5.0,124872.33224033262,False
2260,TX_b892c788,2024-10-30 21:18:58.941724+00:00,Retail,physical,95.97,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,1,False,21,False,6.0,42323.15751814986,6.0,4.0,34663.27057046937,True
2261,TX_b8f76c42,2024-10-26 09:05:47.378958+00:00,Travel,airlines,158797.01,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0,True,9,True,172.0,16728599.653576406,78.0,11.0,913337.6529500404,False
2262,TX_c6023f3a,2024-10-02 09:59:47.713456+00:00,Healthcare,pharmacy,0.99,USD,USA,Chicago,large,Basic Debit,False,Edge,web,0,False,9,False,1146.0,25101472.23185459,104.0,12.0,968535.9443435763,True
2263,TX_18ec83b1,2024-10-08 04:22:02.286356+00:00,Grocery,physical,22998.28,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,1,False,4,False,1208.0,129472344.25127278,105.0,12.0,3171192.447459537,True
2264,TX_7e3931f4,2024-10-04 10:27:12.063592+00:00,Healthcare,pharmacy,391.62,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,0,False,10,False,786.0,11027761.308251536,104.0,12.0,610309.9619004627,False
2265,TX_50fa40d3,2024-10-12 03:53:42.023466+00:00,Education,online,31617.85,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,0,False,3,True,47.0,3091072.9915994713,41.0,9.0,1466728.9867770164,False
2266,TX_1fffca9a,2024-10-26 03:30:28.179993+00:00,Healthcare,medical,77538.57,RUB,Russia,Unknown City,medium,Basic Debit,False,Chrome,web,1,False,3,True,215.0,3209284.2887571403,86.0,12.0,951586.8869871967,True
2267,TX_9e931706,2024-10-06 02:08:08.396308+00:00,Travel,hotels,145235.42,RUB,Russia,Unknown City,medium,Basic Debit,False,Firefox,web,1,True,2,True,384.0,8109374.745666113,101.0,12.0,916055.176769772,True
2268,TX_206757f2,2024-10-11 11:07:54.714240+00:00,Restaurant,fast_food,350672.6,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0,False,11,False,558.0,164559774.23626205,104.0,12.0,3289848.0363642755,False
2269,TX_addf41fa,2024-10-21 01:04:24.051920+00:00,Gas,local,909285.13,NGN,Nigeria,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,1,False,1,False,324.0,8817746.510021731,100.0,12.0,1745030.4462931475,True
2270,TX_bd397719,2024-10-16 09:56:58.632905+00:00,Entertainment,gaming,2.33,EUR,France,Unknown City,medium,Basic Credit,True,Chip Reader,pos,1,True,9,False,1395.0,46719719.764702424,105.0,12.0,3678925.7753115282,True
2271,TX_09f562d4,2024-10-24 04:26:14.562596+00:00,Gas,major,902790.65,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Firefox,web,1,False,4,False,317.0,12975883.599525038,95.0,12.0,908898.5668028475,True
2272,TX_002079df,2024-10-25 19:59:52.632667+00:00,Grocery,online,2.29,GBP,UK,Unknown City,medium,Basic Debit,True,Chip Reader,pos,1,False,19,False,313.0,7323690.6075340975,101.0,12.0,1176072.9566301927,True
2273,TX_62586df3,2024-10-13 18:58:31.082597+00:00,Education,online,21.07,MXN,Mexico,Unknown City,medium,Basic Debit,True,Chip Reader,pos,1,False,18,True,404.0,39746019.57588165,96.0,12.0,992378.111924986,True
2274,TX_29003f6a,2024-10-06 08:01:37.160174+00:00,Retail,physical,503.12,SGD,Singapore,Unknown City,medium,Gold Credit,False,Firefox,web,1,False,8,True,91.0,3132484.4745008936,54.0,11.0,571952.858335236,False
2275,TX_ca118670,2024-10-01 22:30:59.716630+00:00,Travel,transport,2030.79,BRL,Brazil,Unknown City,medium,Premium Debit,True,Chip Reader,pos,1,True,22,False,489.0,53962670.78954249,99.0,12.0,4090466.5780778145,True
2276,TX_d1f4af3e,2024-10-28 17:57:28.517316+00:00,Travel,booking,1157.86,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,1,True,17,False,93.0,1809301.1714122104,65.0,11.0,964927.6114647699,True
2277,TX_3ff04c21,2024-10-06 08:33:25.504123+00:00,Grocery,online,6417.9,BRL,Brazil,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,1,False,8,True,356.0,3256096.569399129,95.0,12.0,360738.0262290436,True
2278,TX_6a0d971f,2024-10-10 06:59:05.517821+00:00,Entertainment,gaming,94.54,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,0,True,6,False,185.0,4116331.05321456,77.0,12.0,879003.7858387304,False
2279,TX_fde39e3e,2024-10-23 05:34:18.456189+00:00,Restaurant,fast_food,150.65,USD,USA,Houston,large,Gold Credit,False,iOS App,mobile,1,False,5,False,102.0,6315655.407125932,59.0,10.0,868958.5490813216,False
2280,TX_ccd396be,2024-10-22 18:21:04.446375+00:00,Entertainment,events,317.24,EUR,France,Unknown City,medium,Basic Credit,False,Android App,mobile,0,True,18,False,299.0,8025950.521524257,98.0,12.0,1162082.9058562953,False
2281,TX_f7df9a6a,2024-10-25 07:17:05.989982+00:00,Travel,transport,105906.73,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,1,True,7,False,56.0,2007011.0166859706,42.0,8.0,922329.6792311606,True
2282,TX_676de300,2024-10-25 22:09:05.462704+00:00,Education,supplies,99969.78,RUB,Russia,Unknown City,medium,Gold Credit,True,Chip Reader,pos,1,False,22,False,113.0,3633159.8290562797,66.0,10.0,821826.1047919173,True
2283,TX_cedada1f,2024-10-07 04:33:51.785671+00:00,Grocery,online,0.27,EUR,Germany,Unknown City,medium,Gold Credit,True,Chip Reader,pos,1,False,4,False,645.0,15488843.96396347,105.0,12.0,2249018.016022154,True
2284,TX_02cbb290,2024-10-03 14:58:27.023029+00:00,Grocery,online,249.13,USD,USA,San Diego,medium,Basic Debit,False,Edge,web,1,False,14,False,122.0,5396655.509262002,68.0,12.0,907242.9363491696,False
2285,TX_fe7fe130,2024-10-21 02:22:51.571908+00:00,Entertainment,streaming,2635.19,MXN,Mexico,Unknown City,medium,Gold Credit,False,iOS App,mobile,1,True,2,False,178.0,6191912.718489914,83.0,10.0,2048175.5758801217,True
2286,TX_429948df,2024-10-14 02:43:05.724102+00:00,Healthcare,pharmacy,28540.75,MXN,Mexico,Unknown City,medium,Basic Debit,True,NFC Payment,pos,1,False,2,False,11.0,1529201.5026912026,11.0,5.0,811263.9520245455,True
2287,TX_56077564,2024-10-17 03:43:22.237072+00:00,Education,supplies,177552.09,RUB,Russia,Unknown City,medium,Basic Credit,False,Edge,web,0,False,3,False,113.0,7085852.065927045,66.0,10.0,2890347.938660454,True
2288,TX_3d3895c5,2024-10-01 03:47:57.770213+00:00,Gas,major,61833.93,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,0,False,3,False,373.0,20619105.49109812,101.0,12.0,1773720.9606037664,True
2289,TX_1730c92e,2024-10-23 19:33:02.401872+00:00,Entertainment,events,694.47,CAD,Canada,Unknown City,medium,Gold Credit,False,Edge,web,0,True,19,False,244.0,4670860.710381876,94.0,12.0,927868.4266096309,False
2290,TX_a4c758e3,2024-10-17 09:32:14.129187+00:00,Entertainment,events,5154.08,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,1,True,9,False,4.0,7882.70657497765,3.0,2.0,5154.081826409164,True
2291,TX_efaa9658,2024-10-29 23:46:44.091624+00:00,Education,supplies,1270.46,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,0,False,23,False,68.0,1965660.7883714295,51.0,7.0,798744.9563476888,False
2292,TX_c3dd5926,2024-10-22 23:02:47.863107+00:00,Entertainment,events,540.7,CAD,Canada,Unknown City,medium,Premium Debit,False,Safari,web,0,True,23,False,11.0,6744.268572384588,9.0,3.0,2034.8827600592963,False
2293,TX_ac383ec1,2024-10-27 03:37:06.773090+00:00,Grocery,physical,91074.46,JPY,Japan,Unknown City,medium,Basic Credit,True,Chip Reader,pos,1,False,3,True,115.0,1946293.1442406452,69.0,12.0,418892.14222262305,True
2294,TX_cde7922d,2024-10-09 04:28:17.613979+00:00,Education,supplies,263.59,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,0,False,4,False,574.0,12658810.460405136,104.0,12.0,993554.5830677409,False
2295,TX_f740977d,2024-10-25 08:18:45.238995+00:00,Restaurant,premium,2213.91,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,0,False,8,False,8.0,137168.5020550663,8.0,3.0,118672.16191931574,False
2296,TX_d48ea902,2024-10-29 08:31:05.127480+00:00,Gas,local,181138.12,RUB,Russia,Unknown City,medium,Gold Credit,False,Android App,mobile,1,False,8,False,54.0,1341761.3677607663,37.0,10.0,381121.99566272617,True
2297,TX_e232fa2f,2024-10-14 18:07:11.697561+00:00,Grocery,online,291.29,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,1,False,18,False,1155.0,61571373.4841489,105.0,12.0,3355709.9412974273,True
2298,TX_7fb20041,2024-10-08 12:51:08.667289+00:00,Entertainment,events,2258.32,BRL,Brazil,Unknown City,medium,Premium Debit,False,Edge,web,0,True,12,False,1229.0,42373999.68407725,105.0,12.0,3495928.9669659087,False
2299,TX_468385b6,2024-10-14 11:54:04.435542+00:00,Travel,hotels,409105.76,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,0,True,11,False,248.0,34405242.15577957,85.0,12.0,2983762.7783450363,False
2300,TX_fb8a547d,2024-09-30 22:41:26.386504+00:00,Travel,airlines,705430.16,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Android App,mobile,0,True,22,False,68.0,8514919.284333264,51.0,9.0,835468.222851539,False
2301,TX_69710607,2024-10-24 07:20:10.503627+00:00,Travel,booking,2723145.2,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Android App,mobile,0,True,7,False,332.0,53354767.78344183,96.0,12.0,2723145.1953215464,True
2302,TX_923fc9e2,2024-10-22 13:25:08.460494+00:00,Gas,major,450.19,USD,USA,Los Angeles,large,Premium Debit,False,Chrome,web,1,False,13,False,108.0,8598012.193449331,63.0,12.0,3786412.1691730656,False
2303,TX_7881142e,2024-10-30 12:29:17.696088+00:00,Grocery,physical,143670.59,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,1,False,12,False,38.0,547538.4413077014,31.0,5.0,315643.6375029375,True
2304,TX_8ad7e156,2024-10-05 12:25:18.611914+00:00,Education,supplies,403.05,EUR,France,Unknown City,medium,Basic Credit,False,Safari,web,0,False,12,True,675.0,15146261.486800509,105.0,12.0,1709701.9151498852,False
2305,TX_d7bc9f65,2024-10-09 03:32:25.953384+00:00,Restaurant,premium,97430.49,RUB,Russia,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,1,False,3,False,625.0,17432318.554391194,105.0,12.0,970743.8959629248,True
2306,TX_0e224e54,2024-10-27 16:04:58.544951+00:00,Grocery,online,497.86,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,0,False,16,True,167.0,6016045.866149619,79.0,11.0,1746873.7925924053,False
2307,TX_2cdb1f20,2024-10-15 10:06:52.183639+00:00,Grocery,online,963.33,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,0,False,10,False,842.0,32593232.66662631,105.0,12.0,4463785.555478326,False
2308,TX_91d4f4c6,2024-10-30 22:03:53.856036+00:00,Retail,physical,5501.62,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,1,False,22,False,4.0,31436.09561458397,4.0,3.0,23292.313518835246,True
2309,TX_604fcb2f,2024-10-30 16:22:57.974051+00:00,Gas,local,1991.97,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,1,False,16,False,6.0,1006888.6048941414,6.0,6.0,908336.2452844145,False
2310,TX_832799c0,2024-10-01 22:57:15.310888+00:00,Travel,airlines,7438.94,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,0,True,22,False,895.0,22267812.400932476,105.0,12.0,1919720.7845724567,False
2311,TX_eb6af396,2024-10-05 12:20:38.579468+00:00,Grocery,online,177.32,RUB,Russia,Unknown City,medium,Basic Debit,True,NFC Payment,pos,1,False,12,True,1268.0,109857203.63960665,105.0,12.0,1604278.636906234,True
2312,TX_33e49c6a,2024-10-17 07:14:28.103389+00:00,Education,supplies,310192.79,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,1,False,7,False,274.0,14250695.579639146,92.0,11.0,5571842.377497651,True
2313,TX_7b90b09d,2024-10-11 14:41:13.603368+00:00,Grocery,online,474.88,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,1,False,14,False,41.0,727928.999477683,30.0,10.0,347023.47470789874,False
2314,TX_61f77669,2024-10-26 15:56:06.219680+00:00,Gas,local,1944.29,AUD,Australia,Unknown City,medium,Gold Credit,False,Android App,mobile,0,False,15,True,148.0,3769505.292277139,77.0,12.0,931626.8626791032,True
2315,TX_fd7e28a1,2024-10-04 12:58:31.261078+00:00,Retail,physical,1298.87,EUR,Germany,Unknown City,medium,Platinum Credit,False,Android App,mobile,0,False,12,False,729.0,17755098.100244317,105.0,12.0,1081428.3928963752,False
2316,TX_32f04bb0,2024-10-15 03:04:03.662319+00:00,Entertainment,gaming,464.36,AUD,Australia,Unknown City,medium,Gold Credit,False,Edge,web,0,True,3,False,275.0,6060909.31724666,93.0,12.0,822307.981122605,False
2317,TX_4631a66f,2024-10-20 06:45:25.888263+00:00,Travel,airlines,1.11,USD,USA,Chicago,large,Platinum Credit,True,Chip Reader,pos,1,True,6,True,142.0,2459963.5941177574,73.0,11.0,885989.065570593,True
2318,TX_a0b2f6ba,2024-09-30 08:06:45.684789+00:00,Entertainment,gaming,539.9,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,0,True,8,False,1393.0,38761366.554801695,105.0,12.0,923414.1542161502,False
2319,TX_039251c4,2024-10-22 02:28:54.374366+00:00,Restaurant,casual,147.83,SGD,Singapore,Unknown City,medium,Basic Credit,False,Safari,web,0,False,2,False,100.0,4158273.381451474,61.0,11.0,1768029.8022697263,False
2320,TX_40d7b562,2024-10-06 23:59:10.459761+00:00,Retail,online,591.92,CAD,Canada,Unknown City,medium,Premium Debit,False,Chrome,web,0,False,23,True,399.0,10317130.13634196,103.0,12.0,932426.0188850197,False
2321,TX_fcf7f447,2024-10-04 02:06:07.641880+00:00,Travel,hotels,1651.59,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,0,True,2,False,805.0,21189808.879967164,105.0,12.0,2746781.8040272202,True
2322,TX_98c30d92,2024-10-16 01:52:34.009509+00:00,Healthcare,medical,1028.19,EUR,Germany,Unknown City,medium,Basic Credit,True,Chip Reader,pos,1,False,1,False,236.0,9745615.782254396,89.0,12.0,667148.1656296141,True
2323,TX_5064ec52,2024-10-13 12:58:13.609415+00:00,Healthcare,pharmacy,659.0,EUR,Germany,Unknown City,medium,Platinum Credit,False,Edge,web,0,False,12,True,452.0,14343008.80572616,102.0,12.0,827467.3836054339,False
2324,TX_ee8164f6,2024-10-18 05:56:35.414349+00:00,Entertainment,streaming,118.11,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,1,True,5,False,429.0,8933184.845888404,100.0,11.0,788592.9358097599,True
2325,TX_ef6a4319,2024-10-09 13:11:10.971177+00:00,Healthcare,medical,643.12,CAD,Canada,Unknown City,medium,Gold Credit,False,iOS App,mobile,1,False,13,False,119.0,4173282.2105153063,68.0,11.0,749773.8584783821,False
2326,TX_449bb596,2024-10-06 04:45:42.075217+00:00,Travel,hotels,171.34,GBP,UK,Unknown City,medium,Basic Debit,False,Chrome,web,1,True,4,True,676.0,11905742.850573113,104.0,12.0,879975.3467806396,False
2327,TX_290c6849,2024-10-28 18:10:15.603942+00:00,Restaurant,casual,95236.23,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Safari,web,1,False,18,False,16.0,269554.0276592997,15.0,4.0,143936.8112908641,True
2328,TX_e2bb960a,2024-10-30 14:51:54.843943+00:00,Restaurant,premium,684382.55,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Safari,web,1,False,14,False,11.0,813166.3874079784,10.0,6.0,684382.5548513929,True
2329,TX_eef28666,2024-10-26 13:28:12.760164+00:00,Education,supplies,36331.52,RUB,Russia,Unknown City,medium,Premium Debit,False,Safari,web,0,False,13,True,118.0,6441610.913920263,68.0,8.0,867528.6540936092,False
2330,TX_0383ca0f,2024-10-10 17:00:48.758902+00:00,Grocery,online,31632.5,RUB,Russia,Unknown City,medium,Premium Debit,False,Firefox,web,0,False,17,False,739.0,40274124.041439645,105.0,12.0,3702571.2005070704,False
2331,TX_f59c18ca,2024-10-30 08:13:43.191397+00:00,Grocery,physical,73480.95,RUB,Russia,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,1,False,8,False,2.0,74415.56977240996,2.0,1.0,73480.953069108,True
2332,TX_c7289a37,2024-10-23 01:12:31.774480+00:00,Restaurant,casual,243.97,GBP,UK,Unknown City,medium,Platinum Credit,False,Safari,web,1,False,1,False,183.0,2151692.095339608,85.0,10.0,357328.1823580598,True
2333,TX_87b50103,2024-09-30 13:56:49.445985+00:00,Entertainment,events,2.75,EUR,France,Unknown City,medium,Platinum Credit,False,Firefox,web,1,True,13,False,400.0,17058226.985185105,103.0,12.0,1885182.0018815182,True
2334,TX_c0d8f695,2024-10-12 05:53:35.734789+00:00,Entertainment,events,6374.95,BRL,Brazil,Unknown City,medium,Premium Debit,False,Chrome,web,1,True,5,True,306.0,13192353.39459286,101.0,12.0,1728215.8508644183,True
2335,TX_db4fb243,2024-10-29 11:12:30.677274+00:00,Entertainment,streaming,438.91,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,0,True,11,False,49.0,2348904.5191407655,35.0,11.0,820369.1965425326,False
2336,TX_81d7771d,2024-10-03 11:41:17.870217+00:00,Entertainment,events,3045.33,MXN,Mexico,Unknown City,medium,Basic Debit,False,Android App,mobile,0,True,11,False,1050.0,21709486.13105032,105.0,12.0,782911.1517971524,False
2337,TX_a50e3155,2024-10-28 04:15:42.930262+00:00,Education,online,91068.44,RUB,Russia,Unknown City,medium,Gold Credit,True,NFC Payment,pos,0,False,4,False,40.0,6074648.176216235,29.0,8.0,4031330.095678965,True
